X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
605.0,605.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
606.0,606.0,train,3.389934427149294E-4,81.32086499363292,0.7597423739924771
607.0,607.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
608.0,608.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
609.0,609.0,train,3.389934427149294E-4,81.32086499363292,0.7597423739924771
610.0,610.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
611.0,611.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
612.0,612.0,train,3.389934427149294E-4,81.32086499363292,0.7597423739924771
613.0,613.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
614.0,614.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
615.0,615.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
616.0,616.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
617.0,617.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
618.0,618.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
619.0,619.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
620.0,620.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
621.0,621.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
622.0,622.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
623.0,623.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
624.0,624.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
625.0,625.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
626.0,626.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
627.0,627.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
628.0,628.0,train,2.837451481929235E-4,32.019625832591316,0.6968812166095492
629.0,629.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
630.0,630.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
631.0,631.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
632.0,632.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
633.0,633.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
634.0,634.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
635.0,635.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
636.0,636.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
637.0,637.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
638.0,638.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
639.0,639.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
640.0,640.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
641.0,641.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
642.0,642.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
643.0,643.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
644.0,644.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
645.0,645.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
646.0,646.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
647.0,647.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
648.0,648.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
649.0,649.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
650.0,650.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
651.0,651.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
652.0,652.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
653.0,653.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
654.0,654.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
655.0,655.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
656.0,656.0,train,3.275293109492555E-4,65.22209327113033,0.7478717353379049
657.0,657.0,train,3.1159262211710406E-4,46.15021637029708,0.730389371071258
658.0,658.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
659.0,659.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
660.0,660.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
661.0,661.0,train,3.280025848856151E-4,65.67321594376068,0.7483732034758461
662.0,662.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
663.0,663.0,train,3.280025848856151E-4,65.67321594376068,0.7483732034758461
664.0,664.0,train,2.9490565337180613E-4,34.1919753020465,0.7107834072257804
665.0,665.0,train,3.280025848856151E-4,65.67321594376068,0.7483732034758461
666.0,666.0,train,2.9490565337180613E-4,34.1919753020465,0.7107834072257804
667.0,667.0,train,3.199148450750271E-4,53.23537143556097,0.7396648828238656
668.0,668.0,train,2.9490565337180613E-4,34.1919753020465,0.7107834072257804
669.0,669.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
670.0,670.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
671.0,671.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
672.0,672.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
673.0,673.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
674.0,674.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
675.0,675.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
676.0,676.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
677.0,677.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
678.0,678.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
679.0,679.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
680.0,680.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
681.0,681.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
682.0,682.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
683.0,683.0,train,3.0651497202769686E-4,41.63390477582926,0.7245685023463755
684.0,684.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
685.0,685.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
686.0,686.0,train,3.691821919565044E-5,4.748793622803814,0.14384500311074022
687.0,687.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
688.0,688.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
689.0,689.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
690.0,690.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
691.0,691.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
692.0,692.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
693.0,693.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
694.0,694.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
695.0,695.0,train,3.272775976942721E-4,64.98216128333051,0.7476046198643596
696.0,696.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
697.0,697.0,train,3.0565099516835276E-4,40.80028356681068,0.7235656277150501
698.0,698.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
699.0,699.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
700.0,700.0,train,2.9490565337180613E-4,34.1919753020465,0.7107834072257804
701.0,701.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
702.0,702.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
703.0,703.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
704.0,704.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
705.0,705.0,train,3.1786591091821946E-4,51.00393412885843,0.7374112911945643
706.0,706.0,train,3.1786591091821946E-4,51.00393412885843,0.7374112911945643
707.0,707.0,train,3.1786591091821946E-4,51.00393412885843,0.7374112911945643
708.0,708.0,train,3.272775976942721E-4,64.98216128333051,0.7476046198643596
709.0,709.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
710.0,710.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
711.0,711.0,train,3.1765213859514087E-4,50.949887044313044,0.7371750452907833
712.0,712.0,train,3.0651497202769686E-4,41.63390477582926,0.7245685023463755
713.0,713.0,train,3.0651497202769686E-4,41.63390477582926,0.7245685023463755
714.0,714.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
715.0,715.0,train,3.240487355487538E-4,59.26662101295952,0.7441529822357779
716.0,716.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
717.0,717.0,train,2.837451481929235E-4,32.019625832591316,0.6968812166095492
718.0,718.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
719.0,719.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
720.0,720.0,train,2.837451481929235E-4,32.019625832591316,0.6968812166095492
721.0,721.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
722.0,722.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
723.0,723.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
724.0,724.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
725.0,725.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
726.0,726.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
727.0,727.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
728.0,728.0,train,3.351422219853001E-4,75.5547795880639,0.7558182763881476
729.0,729.0,train,3.272775976942721E-4,64.98216128333051,0.7476046198643596
730.0,730.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
731.0,731.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
732.0,732.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
733.0,733.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
734.0,734.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
735.0,735.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
736.0,736.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
737.0,737.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
738.0,738.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
739.0,739.0,train,3.0050718097084073E-4,38.35817059860665,0.7175188222432741
740.0,740.0,train,3.023656343995945E-4,39.22116785303126,0.7197186370920801
741.0,741.0,train,3.0651497202769686E-4,41.63390477582926,0.7245685023463755
742.0,742.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
743.0,743.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
744.0,744.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
745.0,745.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
746.0,746.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
747.0,747.0,train,3.374021776598024E-4,78.51724994849289,0.758128700858283
748.0,748.0,train,3.367269339210454E-5,4.45629877794336,0.132075801336212
749.0,749.0,train,3.2415248005632143E-4,59.73406057048482,0.7442646151291035
750.0,750.0,train,3.2415248005632143E-4,59.73406057048482,0.7442646151291035
751.0,751.0,train,3.093953566731275E-4,43.65837952732003,0.7278857436650354
752.0,752.0,train,3.152286593717103E-4,49.19688460069293,0.7344818798318926
753.0,753.0,train,3.1457689914433863E-4,48.34642570031155,0.7337528941578246
754.0,754.0,train,4.808472052286166E-5,5.785174877605048,0.18313216166784674
755.0,755.0,train,2.5114371081427393E-4,28.792463960975166,0.6523246305536018
756.0,756.0,train,6.059106179383596E-6,1.5131873582959052,0.025166739936829385
757.0,757.0,train,4.734787773726728E-5,5.711253353214841,0.1805962077015364
758.0,758.0,train,7.283390006997716E-6,1.748414962096776,0.030174413991728155
759.0,759.0,train,1.5247568756075197E-6,0.4120367741308882,0.006393666703933043
760.0,760.0,train,6.059106179383596E-6,1.5131873582959052,0.025166739936829385
761.0,761.0,train,1.5247568756075197E-6,0.4120367741308882,0.006393666703933043
762.0,762.0,train,7.283390006997716E-6,1.748414962096776,0.030174413991728155
763.0,763.0,train,4.734787773726728E-5,5.711253353214841,0.1805962077015364
764.0,764.0,train,3.749969962881739E-4,89.25047248577422,0.7935092402392767
765.0,765.0,train,3.1680246674093337E-4,49.503115696121235,0.7362339454783429
766.0,766.0,train,3.7682540551094043E-4,89.3970055765813,0.795091385541367
767.0,767.0,train,3.2133237741811235E-4,53.941142979540444,0.74121267615171
768.0,768.0,train,3.174887772230999E-4,50.908503152973374,0.7369943667068752
769.0,769.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
770.0,770.0,train,3.222533914459684E-4,55.35850703040584,0.7422133894411242
771.0,771.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
772.0,772.0,train,3.222533914459684E-4,55.35850703040584,0.7422133894411242
773.0,773.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
774.0,774.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
775.0,775.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
776.0,776.0,train,1.1619238734875762E-4,10.114927374457105,0.38662969468886454
777.0,777.0,train,8.638542865696311E-5,8.51763100432346,0.3046900246773896
778.0,778.0,train,1.1619238734875762E-4,10.114927374457105,0.38662969468886454
779.0,779.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
780.0,780.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
781.0,781.0,train,2.8390908135880874E-4,32.04983119172448,0.697090180578308
782.0,782.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
783.0,783.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
784.0,784.0,train,3.2133237741811235E-4,53.941142979540444,0.74121267615171
785.0,785.0,train,3.222533914459684E-4,55.35850703040584,0.7422133894411242
786.0,786.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
787.0,787.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
788.0,788.0,train,1.1619238734875762E-4,10.114927374457105,0.38662969468886454
789.0,789.0,train,9.126402335750213E-5,8.740570030185543,0.31881428875197504
790.0,790.0,train,1.1619238734875762E-4,10.114927374457105,0.38662969468886454
791.0,791.0,train,1.1619238734875762E-4,10.114927374457105,0.38662969468886454
792.0,792.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
793.0,793.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
794.0,794.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
795.0,795.0,train,1.1619238734875762E-4,10.114927374457105,0.38662969468886454
796.0,796.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
797.0,797.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
798.0,798.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
799.0,799.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
800.0,800.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
801.0,801.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
802.0,802.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
803.0,803.0,train,8.473908182246451E-5,8.435176525608217,0.2998578121449388
804.0,804.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
805.0,805.0,train,3.7768346069931276E-4,89.5078417425621,0.7958296863371737
806.0,806.0,train,1.1619238734875762E-4,10.114927374457105,0.38662969468886454
807.0,807.0,train,9.455400512439236E-5,9.096880853746232,0.32817693575031837
808.0,808.0,train,1.1619238734875762E-4,10.114927374457105,0.38662969468886454
809.0,809.0,train,3.7768346069931276E-4,89.5078417425621,0.7958296863371737
810.0,810.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
811.0,811.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
812.0,812.0,train,3.058479098604381E-4,41.08690068630394,0.7237945203256483
813.0,813.0,train,3.3018233026634145E-4,68.64290390545908,0.7506699576266451
814.0,814.0,train,3.3018233026634145E-4,68.64290390545908,0.7506699576266451
815.0,815.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
816.0,816.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
817.0,817.0,train,3.058479098604381E-4,41.08690068630394,0.7237945203256483
818.0,818.0,train,3.3018233026634145E-4,68.64290390545908,0.7506699576266451
819.0,819.0,train,3.058479098604381E-4,41.08690068630394,0.7237945203256483
820.0,820.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
821.0,821.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
822.0,822.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
823.0,823.0,train,3.3018233026634145E-4,68.64290390545908,0.7506699576266451
824.0,824.0,train,3.058479098604381E-4,41.08690068630394,0.7237945203256483
825.0,825.0,train,3.1448798259779595E-4,48.29868174811322,0.7336532870843524
826.0,826.0,train,3.058479098604381E-4,41.08690068630394,0.7237945203256483
827.0,827.0,train,3.3018233026634145E-4,68.64290390545908,0.7506699576266451
828.0,828.0,train,3.3018233026634145E-4,68.64290390545908,0.7506699576266451
829.0,829.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
830.0,830.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
831.0,831.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
832.0,832.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
833.0,833.0,train,3.295409341318003E-4,67.57998583217505,0.7499963167199639
834.0,834.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
835.0,835.0,train,3.305104122094703E-4,68.82826116827178,0.7510138311610784
836.0,836.0,train,3.08551094144353E-4,43.39325144409889,0.726917595733606
837.0,837.0,train,3.305104122094703E-4,68.82826116827178,0.7510138311610784
838.0,838.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
839.0,839.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
840.0,840.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
841.0,841.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
842.0,842.0,train,3.08551094144353E-4,43.39325144409889,0.726917595733606
843.0,843.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
844.0,844.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
845.0,845.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
846.0,846.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
847.0,847.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
848.0,848.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
849.0,849.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
850.0,850.0,train,3.0207286014118914E-4,38.77632523108692,0.7193732261813273
851.0,851.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
852.0,852.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
853.0,853.0,train,3.208849982196229E-4,53.748470451061465,0.7407251824688176
854.0,854.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
855.0,855.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
856.0,856.0,train,3.08551094144353E-4,43.39325144409889,0.726917595733606
857.0,857.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
858.0,858.0,train,3.305104122094703E-4,68.82826116827178,0.7510138311610784
859.0,859.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
860.0,860.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
861.0,861.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
862.0,862.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
863.0,863.0,train,3.2714359425489096E-4,64.85414180723575,0.747462301405051
864.0,864.0,train,3.3198038072893634E-4,71.5831067473994,0.752548740203929
865.0,865.0,train,3.3075070646967317E-4,68.96494100338829,0.7512653905949818
866.0,866.0,train,3.1856533005842274E-4,51.895048365012016,0.7381827563042752
867.0,867.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
868.0,868.0,train,3.3344561161188205E-4,72.72889868734471,0.754069285787434
869.0,869.0,train,3.1856533005842274E-4,51.895048365012016,0.7381827563042752
870.0,870.0,train,3.3344561161188205E-4,72.72889868734471,0.754069285787434
871.0,871.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
872.0,872.0,train,3.3344561161188205E-4,72.72889868734471,0.754069285787434
873.0,873.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
874.0,874.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
875.0,875.0,train,3.3120314762478747E-4,70.75643348412547,0.7517383529403059
876.0,876.0,train,3.2714359425489096E-4,64.85414180723575,0.747462301405051
877.0,877.0,train,3.2714359425489096E-4,64.85414180723575,0.747462301405051
878.0,878.0,train,3.2714359425489096E-4,64.85414180723575,0.747462301405051
879.0,879.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
880.0,880.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
881.0,881.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
882.0,882.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
883.0,883.0,train,3.058479098604381E-4,41.08690068630394,0.7237945203256483
884.0,884.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
885.0,885.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
886.0,886.0,train,3.3401609491678994E-4,73.21420010350585,0.754658775412781
887.0,887.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
888.0,888.0,train,3.295409341318003E-4,67.57998583217505,0.7499963167199639
889.0,889.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
890.0,890.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
891.0,891.0,train,3.3120314762478747E-4,70.75643348412547,0.7517383529403059
892.0,892.0,train,3.3075070646967317E-4,68.96494100338829,0.7512653905949818
893.0,893.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
894.0,894.0,train,3.2922012558675803E-4,67.31567468874893,0.7496586977112291
895.0,895.0,train,3.2456965123250204E-4,62.510394408645055,0.7447130150951782
896.0,896.0,train,3.208849982196229E-4,53.748470451061465,0.7407251824688176
897.0,897.0,train,3.208849982196229E-4,53.748470451061465,0.7407251824688176
898.0,898.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
899.0,899.0,train,3.305104122094703E-4,68.82826116827178,0.7510138311610784
900.0,900.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
901.0,901.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
902.0,902.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
903.0,903.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
904.0,904.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
905.0,905.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
906.0,906.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
907.0,907.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
908.0,908.0,train,3.1125793241725685E-4,45.49208703324294,0.7300095084198897
909.0,909.0,train,3.08551094144353E-4,43.39325144409889,0.726917595733606
910.0,910.0,train,3.1448798259779595E-4,48.29868174811322,0.7336532870843524
911.0,911.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
912.0,912.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
913.0,913.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
914.0,914.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
915.0,915.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
916.0,916.0,train,3.08551094144353E-4,43.39325144409889,0.726917595733606
917.0,917.0,train,3.3075070646967317E-4,68.96494100338829,0.7512653905949818
918.0,918.0,train,3.305104122094703E-4,68.82826116827178,0.7510138311610784
919.0,919.0,train,3.3018233026634145E-4,68.64290390545908,0.7506699576266451
920.0,920.0,train,3.305104122094703E-4,68.82826116827178,0.7510138311610784
921.0,921.0,train,3.305104122094703E-4,68.82826116827178,0.7510138311610784
922.0,922.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
923.0,923.0,train,3.2714359425489096E-4,64.85414180723575,0.747462301405051
924.0,924.0,train,3.3198038072893634E-4,71.5831067473994,0.752548740203929
925.0,925.0,train,3.3198038072893634E-4,71.5831067473994,0.752548740203929
926.0,926.0,train,3.08551094144353E-4,43.39325144409889,0.726917595733606
927.0,927.0,train,3.3198038072893634E-4,71.5831067473994,0.752548740203929
928.0,928.0,train,3.189817885819646E-4,52.88156115411106,0.738641036517154
929.0,929.0,train,3.3198038072893634E-4,71.5831067473994,0.752548740203929
930.0,930.0,train,3.3198038072893634E-4,71.5831067473994,0.752548740203929
931.0,931.0,train,3.1125793241725685E-4,45.49208703324294,0.7300095084198897
932.0,932.0,train,3.3198038072893634E-4,71.5831067473994,0.752548740203929
933.0,933.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
934.0,934.0,train,3.318825419994614E-4,71.41513526960452,0.7524468737185273
935.0,935.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
936.0,936.0,train,3.2714359425489096E-4,64.85414180723575,0.747462301405051
937.0,937.0,train,3.1125793241725685E-4,45.49208703324294,0.7300095084198897
938.0,938.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
939.0,939.0,train,3.08551094144353E-4,43.39325144409889,0.726917595733606
940.0,940.0,train,3.295409341318003E-4,67.57998583217505,0.7499963167199639
941.0,941.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
942.0,942.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
943.0,943.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
944.0,944.0,train,3.3344561161188205E-4,72.72889868734471,0.754069285787434
945.0,945.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
946.0,946.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
947.0,947.0,train,3.1448798259779595E-4,48.29868174811322,0.7336532870843524
948.0,948.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
949.0,949.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
950.0,950.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
951.0,951.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
952.0,952.0,train,3.2262995557777685E-4,56.840809745871866,0.7426214239024682
953.0,953.0,train,3.3075070646967317E-4,68.96494100338829,0.7512653905949818
954.0,954.0,train,3.3618796010010564E-4,76.95490141574882,0.7568900983746332
955.0,955.0,train,3.2456965123250204E-4,62.510394408645055,0.7447130150951782
956.0,956.0,train,3.208849982196229E-4,53.748470451061465,0.7407251824688176
957.0,957.0,train,3.08551094144353E-4,43.39325144409889,0.726917595733606
958.0,958.0,train,3.3618796010010564E-4,76.95490141574882,0.7568900983746332
959.0,959.0,train,3.2922012558675803E-4,67.31567468874893,0.7496586977112291
960.0,960.0,train,3.1856533005842274E-4,51.895048365012016,0.7381827563042752
961.0,961.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
962.0,962.0,train,3.1409683752314717E-4,47.945845177537194,0.7332146715291925
963.0,963.0,train,3.295409341318003E-4,67.57998583217505,0.7499963167199639
964.0,964.0,train,3.2714359425489096E-4,64.85414180723575,0.747462301405051
965.0,965.0,train,3.295409341318003E-4,67.57998583217505,0.7499963167199639
966.0,966.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
967.0,967.0,train,3.2714359425489096E-4,64.85414180723575,0.747462301405051
968.0,968.0,train,3.295409341318003E-4,67.57998583217505,0.7499963167199639
969.0,969.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
970.0,970.0,train,3.297398897585461E-4,67.7439035021028,0.7502054688915014
