"","chl","gsla","mo","sst","vcur"
"32",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"33",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"34",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"35",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"36",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"37",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"38",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"39",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"40",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"41",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"42",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"43",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"44",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"45",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"46",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"47",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"48",0.465674579143524,0.0201440658420324,"1",22.7532806396484,-0.0589635893702507
"49",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"50",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"51",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"52",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"53",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"54",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"55",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"56",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"57",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"58",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"59",1.03954839706421,0.0201086066663265,"1",22.7344779968262,-0.082334503531456
"60",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"61",1.03954839706421,0.0201086066663265,"1",22.7344779968262,-0.082334503531456
"62",1.03954839706421,0.0201086066663265,"1",22.7344779968262,-0.082334503531456
"63",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"64",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"65",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"66",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"67",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"68",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"69",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"70",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"71",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"72",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"73",0.562333941459656,0.0200741682201624,"1",22.6017551422119,-0.0678607076406479
"74",0.599258840084076,0.0201050136238337,"1",22.5913314819336,-0.0693983063101768
"75",1.09422504901886,0.0202391147613525,"1",22.7070732116699,-0.0794649794697762
"76",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"77",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"78",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"79",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"80",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"81",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"82",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"83",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"84",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"85",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"86",0.550125420093536,0.0201278235763311,"1",22.6041736602783,-0.0630455836653709
"87",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"88",0.562333941459656,0.0200741682201624,"1",22.6017551422119,-0.0678607076406479
"89",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"90",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"91",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"92",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"93",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"94",1.69482266902924,0.0209376160055399,"1",22.2147388458252,-0.0325147397816181
"95",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"96",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"97",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"98",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"99",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"100",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"101",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"102",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"103",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"104",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"105",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"106",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"107",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"108",0.562333941459656,0.0200741682201624,"1",22.6017551422119,-0.0678607076406479
"109",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"110",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"111",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"112",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"113",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"114",0.541695237159729,0.0200491584837437,"1",22.6135368347168,-0.0681688636541367
"115",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"116",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"117",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"118",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"119",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"120",1.09422504901886,0.0202391147613525,"1",22.7070732116699,-0.0794649794697762
"121",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"122",1.09422504901886,0.0202391147613525,"1",22.7070732116699,-0.0794649794697762
"123",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"124",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"125",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"126",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"127",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"128",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"129",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"130",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"131",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"132",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"133",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"134",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"135",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"136",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"137",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"138",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"139",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"140",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"141",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"142",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"143",0.865308284759521,0.0199585855007172,"1",22.7517051696777,-0.0844300091266632
"144",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"145",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"146",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"147",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"148",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"149",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"150",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"151",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"152",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"153",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"154",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"155",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"156",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"157",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"158",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"159",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"160",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"161",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"162",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"163",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"164",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"165",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"166",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"167",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"168",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"169",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"170",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"171",1.69482266902924,0.0209376160055399,"1",22.2147388458252,-0.0325147397816181
"172",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"173",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"174",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"175",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"176",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"177",0.55079585313797,0.020041486248374,"1",22.6117763519287,-0.0701984465122223
"178",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"179",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"180",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"181",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"182",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"183",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"184",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"185",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"186",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"187",1.14352130889893,0.0204096492379904,"1",22.6910839080811,-0.0771531388163567
"188",1.14352130889893,0.0204096492379904,"1",22.6910839080811,-0.0771531388163567
"189",1.14352130889893,0.0204096492379904,"1",22.6910839080811,-0.0771531388163567
"190",1.14352130889893,0.0204096492379904,"1",22.6910839080811,-0.0771531388163567
"191",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"192",0.55079585313797,0.020041486248374,"1",22.6117763519287,-0.0701984465122223
"193",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"194",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"195",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"196",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"197",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"198",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"199",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"200",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"201",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"202",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"203",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"204",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"205",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"206",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"207",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"208",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"209",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"210",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"211",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"212",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"213",0.860280692577362,0.020918121561408,"1",22.5871925354004,-0.064429372549057
"214",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"215",0.297496736049652,0.0181353781372309,"1",22.9996681213379,-0.137922450900078
"216",0.768339574337006,0.0203630495816469,"1",22.6075382232666,-0.069584347307682
"217",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"218",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"219",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"220",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"221",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"222",0.465674579143524,0.0201440658420324,"1",22.7532806396484,-0.0589635893702507
"223",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"224",0.465674579143524,0.0201440658420324,"1",22.7532806396484,-0.0589635893702507
"225",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"226",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"227",0.465674579143524,0.0201440658420324,"1",22.7532806396484,-0.0589635893702507
"228",1.1861799955368,0.0220563057810068,"1",22.5768585205078,-0.0533960573375225
"229",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"230",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"231",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"232",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"233",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"234",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"235",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"236",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"237",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"238",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"239",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"240",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"241",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"242",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"243",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"244",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"245",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"246",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"247",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"248",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"249",1.69482266902924,0.0209376160055399,"1",22.2147388458252,-0.0325147397816181
"250",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"251",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"252",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"253",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"254",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"255",0.465674579143524,0.0201440658420324,"1",22.7532806396484,-0.0589635893702507
"256",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"257",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"258",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"259",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"260",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"261",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"262",1.19270992279053,0.0202571470290422,"1",22.6666488647461,-0.0756072327494621
"263",0.597105383872986,0.0209052208811045,"1",22.6045970916748,-0.031523946672678
"264",0.541695237159729,0.0200491584837437,"1",22.6135368347168,-0.0681688636541367
"265",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"266",1.09422504901886,0.0202391147613525,"1",22.7070732116699,-0.0794649794697762
"267",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"268",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"269",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"270",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"271",1.09422504901886,0.0202391147613525,"1",22.7070732116699,-0.0794649794697762
"272",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"273",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"274",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"275",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"276",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"277",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"278",0.787141621112823,0.0201284475624561,"1",22.6508312225342,-0.0738899707794189
"279",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"280",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"281",1.14352130889893,0.0204096492379904,"1",22.6910839080811,-0.0771531388163567
"282",0.573632955551147,0.0200724322348833,"1",22.6013450622559,-0.0698083788156509
"283",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"284",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"285",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"286",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"287",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"288",0.573632955551147,0.0200724322348833,"1",22.6013450622559,-0.0698083788156509
"289",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"290",1.14352130889893,0.0204096492379904,"1",22.6910839080811,-0.0771531388163567
"291",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"292",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"293",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"294",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"295",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"296",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"297",0.599258840084076,0.0201050136238337,"1",22.5913314819336,-0.0693983063101768
"298",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"299",0.573632955551147,0.0200724322348833,"1",22.6013450622559,-0.0698083788156509
"300",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"301",1.14352130889893,0.0204096492379904,"1",22.6910839080811,-0.0771531388163567
"302",0.573632955551147,0.0200724322348833,"1",22.6013450622559,-0.0698083788156509
"303",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"304",1.14352130889893,0.0204096492379904,"1",22.6910839080811,-0.0771531388163567
"305",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"306",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"307",1.09422504901886,0.0202391147613525,"1",22.7070732116699,-0.0794649794697762
"308",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"309",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"310",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"311",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"312",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"313",1.09422504901886,0.0202391147613525,"1",22.7070732116699,-0.0794649794697762
"314",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"315",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"316",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"317",1.09422504901886,0.0202391147613525,"1",22.7070732116699,-0.0794649794697762
"318",0.573632955551147,0.0200724322348833,"1",22.6013450622559,-0.0698083788156509
"319",0.599258840084076,0.0201050136238337,"1",22.5913314819336,-0.0693983063101768
"320",0.541695237159729,0.0200491584837437,"1",22.6135368347168,-0.0681688636541367
"321",1.09422504901886,0.0202391147613525,"1",22.7070732116699,-0.0794649794697762
"322",0.599258840084076,0.0201050136238337,"1",22.5913314819336,-0.0693983063101768
"323",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"324",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"325",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"326",0.646529972553253,0.0199968591332436,"1",22.6582183837891,-0.0732409805059433
"327",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"328",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"329",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"330",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"331",1.02963399887085,0.0212009772658348,"1",22.5932388305664,-0.062817245721817
"332",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"333",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"334",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"335",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"336",0.573632955551147,0.0200724322348833,"1",22.6013450622559,-0.0698083788156509
"337",0.599258840084076,0.0201050136238337,"1",22.5913314819336,-0.0693983063101768
"338",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"339",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"340",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"341",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"342",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"343",0.508883237838745,0.020002705976367,"1",22.6406745910645,-0.0687421932816505
"344",1.32005941867828,0.0213527623564005,"1",22.5997009277344,-0.0619725920259953
"345",0.768339574337006,0.0203630495816469,"1",22.6075382232666,-0.069584347307682
